INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
Metis Trail at Country Hills Boulevard NE,2 vehicle incident.,02/21/2017 05:15:22 PM,02/21/2017 05:16:58 PM,NE,-113.971461619051,51.1542180010021,"(51.1542180010021, -113.971461619051)",1
Northbound Edmonton Trail at 16 Avenue NE,2 vehicle incident.,02/21/2017 05:46:00 PM,02/21/2017 05:46:55 PM,NE,-114.05616755207,51.0668426165042,"(51.0668426165042, -114.05616755207)",1
51 Street at 33 Avenue SW,Incident involving a pedestrian.,02/21/2017 07:39:48 PM,02/21/2017 07:41:33 PM,SW,-114.16099088092,51.023885231684,"(51.023885231684, -114.16099088092)",1
Eastbound 16 Avenue at 19 Street NE,2 vehicle incident.,02/22/2017 11:47:57 AM,02/22/2017 11:55:04 AM,NE,-114.01402450449,51.0670373103186,"(51.0670373103186, -114.01402450449)",1
37 Street at 146 Ave SW,Single vehicle incident.,02/22/2017 12:19:44 PM,02/22/2017 12:23:04 PM,SW,-114.14032088411,50.921327260574,"(50.921327260574, -114.14032088411)",1
Anderson Road at Acadia Drive SE,The traffic lights are on flash. The crews have been dispatched.,02/22/2017 01:11:32 PM,02/22/2017 01:12:34 PM,SE,-114.044139639421,50.9483314057881,"(50.9483314057881, -114.044139639421)",1
26 Street north of 17 Avenue SW,Multi-vehicle incident.,02/22/2017 02:25:32 PM,02/22/2017 02:26:49 PM,SW,-114.123648174586,51.0378078409054,"(51.0378078409054, -114.123648174586)",1
Heritage Drive at Elbow Drive SW,2 vehicle incident.,02/22/2017 03:50:00 PM,02/22/2017 03:51:36 PM,SW,-114.083148359469,50.9795722073732,"(50.9795722073732, -114.083148359469)",1
Northbound Deerfoot Trail at 16 Avenue NE,Single vehicle incident.,02/22/2017 03:58:29 PM,02/22/2017 04:17:05 PM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",1
17 Avenue at 52 Street SE,2 vehicle incident.,02/22/2017 06:43:51 PM,02/22/2017 06:52:29 PM,SE,-113.958502157114,51.0378555434499,"(51.0378555434499, -113.958502157114)",1
17 Avenue at 36 Street SE,2 vehicle incident.,02/22/2017 06:51:17 PM,02/22/2017 06:52:29 PM,SE,-113.981691954269,51.037775984283,"(51.037775984283, -113.981691954269)",1
Elbow Drive at 70 Avenue SW,The right lane is closed northbound.,02/22/2017 07:12:49 PM,02/22/2017 07:13:41 PM,SW,-114.083142143251,50.9905235295634,"(50.9905235295634, -114.083142143251)",1
Northbound Deerfoot Trail at Barlow Trail SE,Single vehicle incident blocking multiple lanes,02/23/2017 04:44:28 AM,02/23/2017 04:46:58 AM,SE,-113.981501533564,50.9451430967591,"(50.9451430967591, -113.981501533564)",1
Centre Street between 11 Avenue and 13 Avenue N,The road is closed due to a police incident,02/23/2017 05:07:59 AM,02/23/2017 05:11:06 AM,NW,-114.062420012391,51.0633777803176,"(51.0633777803176, -114.062420012391)",1
McIvor Boulevard at Copperpond Boulevard  SE,2 vehicle incident.,02/23/2017 06:50:33 AM,02/23/2017 06:56:21 AM,SE,-113.932785431147,50.9230896135956,"(50.9230896135956, -113.932785431147)",1
Northbound Deerfoot Trail at McKenzie Towne Boulevard SE,2 vehicle incident.,02/23/2017 08:22:09 AM,02/23/2017 08:23:42 AM,SE,-113.975272604233,50.9217479626565,"(50.9217479626565, -113.975272604233)",1
Eastbound 16 Ave at Crowchild Trail NW,2 vehicle incident.,02/23/2017 08:30:55 AM,02/23/2017 08:32:35 AM,NW,-114.119142157127,51.0670854936288,"(51.0670854936288, -114.119142157127)",1
Southbound Deerfoot Trail at Memorial Drive NE,Multi vehicle incident.,02/23/2017 09:44:21 AM,02/23/2017 09:50:23 AM,NE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
Southbound Deerfoot Trail north of Memorial Drive NE,Multi vehicle incident blocking the right lane.,02/23/2017 09:44:21 AM,02/23/2017 09:59:07 AM,NE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
12 Avenue at 12 Street SW,Traffic lights are flashing red. Crews have been dispatched. Drive with caution.,02/23/2017 10:47:48 AM,02/23/2017 10:51:10 AM,SW,-114.091379153248,51.042217058733,"(51.042217058733, -114.091379153248)",1
Southbound Deerfoot Trail at Glenmore Trail SE,Multi vehicle incident.,02/23/2017 04:59:09 PM,02/23/2017 05:04:25 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
Westbound Kincora Glen Road at Symons Valley Road NW,Multi vehicle incident.,02/23/2017 05:39:08 PM,02/23/2017 05:40:15 PM,NW,-114.131230585174,51.1652565411742,"(51.1652565411742, -114.131230585174)",1
17 Avenue and 9 Street SW,Traffic signals are flashing red. Crews have been dispatched.,02/23/2017 07:22:44 PM,02/23/2017 07:23:41 PM,SW,-114.084255359888,51.0378166284707,"(51.0378166284707, -114.084255359888)",1
68 Street at Memorial Drive NE,2 vehicle incident.,02/23/2017 07:25:25 PM,02/23/2017 07:27:42 PM,NE,-113.935553325751,51.052473506141,"(51.052473506141, -113.935553325751)",1
Eastbound Memorial Drive at 36 Street NE,2 vehicle incident.,02/23/2017 08:05:15 PM,02/23/2017 08:23:04 PM,NE,-113.982919320465,51.0521368187317,"(51.0521368187317, -113.982919320465)",1
Northbound Barlow Trail at Memorial Drive NE,2 vehicle incident.,02/23/2017 08:49:41 PM,02/23/2017 08:51:09 PM,NE,-114.002663366037,51.0456279460694,"(51.0456279460694, -114.002663366037)",1
17 Avenue at Richmond Road SW,2 vehicle incident.,02/23/2017 09:17:36 PM,02/23/2017 09:20:38 PM,SW,-114.112328836434,51.0370673657691,"(51.0370673657691, -114.112328836434)",1
Falconridge Boulevard at 64 Avenue NE,Multi vehicle incident.,02/24/2017 06:19:40 AM,02/24/2017 06:21:26 AM,NE,-113.947340262316,51.1106893662139,"(51.1106893662139, -113.947340262316)",1
Macleod Trail at 6 Avenue SE,Incident involving a pedestrian,02/24/2017 09:22:04 AM,02/24/2017 09:23:20 AM,SE,-114.057975800656,51.0473062741099,"(51.0473062741099, -114.057975800656)",1
Southbound Deerfoot Trail approaching Memorial Drive NE,Single vehicle incident,02/24/2017 09:26:21 AM,02/24/2017 09:38:09 AM,NE,-114.02011421925,51.0546861801771,"(51.0546861801771, -114.02011421925)",1
14 Street at 16 Avenue SW,2 vehicle incident,02/24/2017 09:37:01 AM,02/24/2017 09:38:09 AM,SW,-114.094709827919,51.038510004084,"(51.038510004084, -114.094709827919)",1
Country Hills Boulevard at Sarcee Trail NW,2 vehicle incident,02/24/2017 10:24:46 AM,02/24/2017 10:25:56 AM,NW,-114.164924086726,51.1376129285069,"(51.1376129285069, -114.164924086726)",1
Northbound Deerfoot Trail approaching Calf Robe Bridge SE,Single vehicle incident,02/24/2017 10:19:51 AM,02/24/2017 10:25:56 AM,SE,-114.025993984426,51.0075176674191,"(51.0075176674191, -114.025993984426)",1
Southbound Deerfoot Trail onto 16 Avenue NE,2 vehicle incident.,02/24/2017 02:13:57 PM,02/24/2017 02:16:42 PM,NE,-114.028015296634,51.0679143466627,"(51.0679143466627, -114.028015296634)",1
Crowfoot Rise at Crowchild Trail NW,Single vehicle incident.,02/24/2017 03:09:37 PM,02/24/2017 03:11:08 PM,NW,-114.213241395929,51.1253521854116,"(51.1253521854116, -114.213241395929)",1
Westbound 16 Avenue at Deerfoot Trail NE,Single vehicle incident.,02/24/2017 04:40:08 PM,02/24/2017 04:41:55 PM,NE,-114.024884368201,51.0673570645263,"(51.0673570645263, -114.024884368201)",1
Memorial Drive at 36 Street NE,The traffic lights are flashing red.,02/24/2017 06:11:03 PM,02/24/2017 06:12:00 PM,NE,-113.982919320465,51.0521368187317,"(51.0521368187317, -113.982919320465)",1
7 Avenue at 8 Street SW,Two vehicle incident.,02/24/2017 09:17:21 PM,02/24/2017 09:18:17 PM,SW,-114.081184066899,51.0470302276954,"(51.0470302276954, -114.081184066899)",1
32 Avenue at Shaganappi Trail NW,2 vehicle incident.,02/24/2017 09:04:01 PM,02/24/2017 09:18:17 PM,NW,-114.152679928868,51.0815282691386,"(51.0815282691386, -114.152679928868)",1
6 Street at 14 Avenue SW,Single vehicle incident.,02/24/2017 11:20:58 PM,02/24/2017 11:23:26 PM,SW,-114.076737753598,51.0399179447963,"(51.0399179447963, -114.076737753598)",1
Crowchild Trail exit to Eastbound Glenmore Trail SW,Multi vehicle incident,02/25/2017 01:11:15 PM,02/25/2017 01:12:46 PM,SW,-114.110998795817,50.9986714064207,"(50.9986714064207, -114.110998795817)",1
Eastbound Memorial Drive at Edmonton Trail NE,Multi vehicle incident,02/25/2017 01:52:20 PM,02/25/2017 01:54:35 PM,NE,-114.050335537459,51.0506018522479,"(51.0506018522479, -114.050335537459)",1
Eastbound Glenmore Trail at 52 Street SE,Single vehicle incident.,02/25/2017 06:35:03 PM,02/25/2017 06:40:21 PM,SE,-113.961937084303,50.9796424341637,"(50.9796424341637, -113.961937084303)",1
Memorial Drive at 12 Street NE,Single vehicle incident,02/26/2017 06:10:19 AM,02/26/2017 06:11:20 AM,NE,-114.032366799142,51.0482460687699,"(51.0482460687699, -114.032366799142)",1
Westbound Stoney Trail approaching 52 Street SE,Single vehicle incident,02/26/2017 11:06:10 AM,02/26/2017 11:07:38 AM,SE,-113.942341364135,50.9058788166641,"(50.9058788166641, -113.942341364135)",1
Falconridge Boulevard at Falconridge Drive NE,2 vehicle incident,02/26/2017 12:21:56 PM,02/26/2017 12:23:32 PM,NE,-113.958256949407,51.0998329391857,"(51.0998329391857, -113.958256949407)",1
130 Avenue at 46 Street SE,2 vehicle incident.,02/26/2017 02:20:00 PM,02/26/2017 02:23:05 PM,SE,-113.968794969081,50.9320349202896,"(50.9320349202896, -113.968794969081)",1
Centre Street at 32 Avenue NW,Single vehicle incident.,02/26/2017 05:16:42 PM,02/26/2017 05:18:07 PM,NW,-114.062503208985,51.0815094038369,"(51.0815094038369, -114.062503208985)",1
4 Street at 17 Avenue SW,2 vehicle incident.,02/27/2017 06:36:03 AM,02/27/2017 06:37:08 AM,SW,-114.071482040624,51.037830532762,"(51.037830532762, -114.071482040624)",1
Eastbound Glenmore Trail at Crowchild Trail SW,Single vehicle incident blocking the right lane.,02/27/2017 07:24:57 AM,02/27/2017 07:50:22 AM,SW,-114.121071289426,51.0009971347515,"(51.0009971347515, -114.121071289426)",1
77 Street at 9 Avenue SW,2 vehicle incident.,02/27/2017 07:27:20 AM,02/27/2017 07:50:22 AM,SW,-114.199444932132,51.0596748906987,"(51.0596748906987, -114.199444932132)",1
Northbound Deerfoot Trail at Douglasdale Boulevard SE,2 vehicle incident in the left lane.,02/27/2017 08:14:58 AM,02/27/2017 08:22:34 AM,SE,-114.005303753851,50.9467413147404,"(50.9467413147404, -114.005303753851)",1
19 Street at 8 Avenue NE,There is an incident involving a pedestrian.,02/27/2017 08:28:18 AM,02/27/2017 08:31:38 AM,NE,-114.013297872268,51.0596046177887,"(51.0596046177887, -114.013297872268)",1
6 Street at Shawville Gate SW,Multi-vehicle incident.,02/27/2017 09:07:54 AM,02/27/2017 09:11:22 AM,SW,-114.072403432592,50.8977141971467,"(50.8977141971467, -114.072403432592)",1
52 Street at Mckenzie Lake Avenue SE,2 vehicle incident.,02/27/2017 10:39:54 AM,02/27/2017 10:41:25 AM,SE,-113.95802020507,50.9162629544459,"(50.9162629544459, -113.95802020507)",1
Ranchlands Boulevard at Nose Hill Drive NW,2 vehicle incident.,02/27/2017 10:29:10 AM,02/27/2017 10:41:25 AM,NW,-114.198346395467,51.1242553222774,"(51.1242553222774, -114.198346395467)",1
Eastbound 5 Avenue at 8 Street SW,2 vehicle incident.,02/27/2017 12:17:07 PM,02/27/2017 12:18:23 PM,SW,-114.081050138785,51.0489016228225,"(51.0489016228225, -114.081050138785)",1
128 Avenue at Sherwood Drive NW,2 vehicle incident.,02/27/2017 01:10:06 PM,02/27/2017 01:11:44 PM,NW,-114.16071821756,51.1676584327982,"(51.1676584327982, -114.16071821756)",1
Southbound Deerfoot Trail at 17 Avenue SE,2 vehicle incident blocking the right lane.,02/27/2017 01:01:36 PM,02/27/2017 01:11:44 PM,SE,-114.008611991531,51.0370350874538,"(51.0370350874538, -114.008611991531)",1
Southbound Deerfoot Trail at 17 Avenue SE,Single vehicle incident.,02/27/2017 02:43:09 PM,02/27/2017 02:49:27 PM,SE,-114.003256514531,51.0359937175397,"(51.0359937175397, -114.003256514531)",1
194 Avenue and Chaparral Boulevard SE,2 vehicle incident.,02/27/2017 06:21:28 PM,02/27/2017 06:22:52 PM,SE,-114.025119191404,50.8777959764633,"(50.8777959764633, -114.025119191404)",1
Northbound Deerfoot Trail at Anderson Road SE,Multi-vehicle incident. All northbound lanes are closed.,02/27/2017 08:56:08 PM,02/27/2017 09:03:40 PM,SE,-114.019304870528,50.9523152736701,"(50.9523152736701, -114.019304870528)",1
Westbound Sun Valley Boulevard onto northbound Macleod Trail SE,2 vehicle incident.,02/28/2017 06:53:10 AM,02/28/2017 06:55:13 AM,SE,-114.062257689677,50.9054870103203,"(50.9054870103203, -114.062257689677)",1
Northbound Crowchild Trail at Memorial Drive NW,Single vehicle incident.,02/28/2017 07:03:05 AM,02/28/2017 07:07:00 AM,NW,-114.117825801179,51.0515028880757,"(51.0515028880757, -114.117825801179)",1
McKenzie Towne Lane at Inverness Gate SE,2 vehicle incident.,02/28/2017 08:22:38 AM,02/28/2017 08:23:33 AM,SE,-113.96471813723,50.9163012200053,"(50.9163012200053, -113.96471813723)",1
Northbound Edmonton Trail at Greenview Drive NE,2 vehicle incident.,02/28/2017 08:21:43 AM,02/28/2017 08:23:33 AM,NE,-114.052508872094,51.0913529735098,"(51.0913529735098, -114.052508872094)",1
Richardson Way at Richardson Link SW,The traffic lights are on flash. The crews have been dispatched.,02/28/2017 08:46:35 AM,02/28/2017 08:47:42 AM,SW,-114.134540023006,51.0152251137696,"(51.0152251137696, -114.134540023006)",1
24 Avenue at 4 Street SW,Multiple traffic lights are on flash in the area. Crews have been dispatched.,02/28/2017 01:24:36 PM,02/28/2017 02:25:08 PM,SW,-114.071508713701,51.031537331825,"(51.031537331825, -114.071508713701)",1
Southbound 52 Street at 114 Avenue SE,2 vehicle incident.,02/28/2017 01:06:07 PM,02/28/2017 02:25:08 PM,SE,-113.958670847449,50.950595366959,"(50.950595366959, -113.958670847449)",1
Westbound 15 Avenue at 14 Street SW,Single vehicle incident.,02/28/2017 02:23:54 PM,02/28/2017 02:25:08 PM,SW,-114.094710917661,51.0394641746807,"(51.0394641746807, -114.094710917661)",1
2 Street at 14 Avenue SW,Multi-vehicle incident.,02/28/2017 04:04:27 PM,02/28/2017 04:13:35 PM,SW,-114.068368975305,51.0396681908642,"(51.0396681908642, -114.068368975305)",1
Southbound Blackfoot Trail at Highfield Road SE,2 vehicle incident in the right lane.,02/28/2017 04:35:11 PM,02/28/2017 04:51:16 PM,SE,-114.048383976787,51.0203127990757,"(51.0203127990757, -114.048383976787)",1
Southbound Crowchild Trail approaching Kensington Road SW,Multi-vehicle incident in the left lane.,02/28/2017 05:09:13 PM,02/28/2017 05:22:55 PM,NW,-114.11850138363,51.0524923335053,"(51.0524923335053, -114.11850138363)",1
8 Ave at 44 Street SE,2 vehicle incident.,02/28/2017 05:17:00 PM,02/28/2017 05:22:55 PM,SE,-113.969996503226,51.0451632218427,"(51.0451632218427, -113.969996503226)",1
Southbound Elbow Drive at 80 Ave SW,Multi-vehicle incident.,02/28/2017 05:35:16 PM,02/28/2017 05:51:47 PM,SW,-114.083143647472,50.9813991248732,"(50.9813991248732, -114.083143647472)",1
Southbound Deerfoot Trail approaching Southland Drive SE.,2 vehicle incident blocking the left lane.,02/28/2017 05:50:04 PM,02/28/2017 05:51:47 PM,SE,-114.036221957794,50.9705895302783,"(50.9705895302783, -114.036221957794)",1
Northbound Beddington Trail at Hidden Valley Link NW,Multi-vehicle incident.,02/28/2017 07:12:39 PM,02/28/2017 07:14:25 PM,NW,-114.106185996465,51.1534029710137,"(51.1534029710137, -114.106185996465)",1
Richmond Road at 50 Street SW,2 vehicle incident.,03/01/2017 06:28:07 AM,03/01/2017 06:54:26 AM,SW,-114.159884928381,51.0179276065602,"(51.0179276065602, -114.159884928381)",1
Eastbound 16 Avenue at Shaganappi Trail NW,2 vehicle incident.,03/01/2017 07:19:16 AM,03/01/2017 07:20:36 AM,NW,-114.148633390601,51.0660671638918,"(51.0660671638918, -114.148633390601)",1
17 Avenue at 2 Street SW,2 vehicle incident.,03/01/2017 08:03:58 AM,03/01/2017 08:04:50 AM,SW,-114.068533666846,51.0378312200904,"(51.0378312200904, -114.068533666846)",1
Southbound Macleod Trail onto eastbound 25 Avenue SE,Single vehicle incident.,03/01/2017 09:54:23 AM,03/01/2017 09:55:54 AM,SE,-114.059805320161,51.03052078283,"(51.03052078283, -114.059805320161)",1
Glenmore Trail at Stoney Trail SE,The traffic lights are not functioning. Crews have been dispatched.,03/01/2017 10:25:53 AM,03/01/2017 10:27:52 AM,SE,-113.9292702476,50.9796402585989,"(50.9796402585989, -113.9292702476)",1
Northbound Crowchild Trail onto Charleswood Drive NW,2 vehicle incident.,03/01/2017 11:04:59 AM,03/01/2017 11:13:33 AM,NW,-114.122895989102,51.0805197593,"(51.0805197593, -114.122895989102)",1
Shaganappi Trail at 40 Avenue NW,2 vehicle incident.,03/01/2017 03:43:07 PM,03/01/2017 03:43:48 PM,NW,-114.154242719332,51.0883129749758,"(51.0883129749758, -114.154242719332)",1
On the ramp from Westbound Crowchild Trail to Northbound Sarcee Trail NW,Multi vehicle incident.,03/01/2017 03:24:11 PM,03/01/2017 03:43:48 PM,NW,-114.180187910402,51.1120374186826,"(51.1120374186826, -114.180187910402)",1
46 Avenue at 11 Street SE,Traffic signals are flashing red.,03/01/2017 04:45:44 PM,03/01/2017 04:47:18 PM,SE,-114.037338235229,51.01216276264,"(51.01216276264, -114.037338235229)",1
Crowchild Trail at 17 Avenue SW,2 vehicle incident.,03/01/2017 04:46:45 PM,03/01/2017 04:47:18 PM,SW,-114.112959987034,51.0382141189432,"(51.0382141189432, -114.112959987034)",1
Southbound Deerfoot Trail at Glenmore Trail SE,2 vehicle incident.,03/01/2017 04:29:49 PM,03/01/2017 04:47:18 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
Douglasdale Boulevard at 130 Avenue SE,2 vehicle incident.,03/01/2017 06:57:58 PM,03/01/2017 06:58:57 PM,SE,-113.983704267361,50.9319709776818,"(50.9319709776818, -113.983704267361)",1
Southbound Elbow Drive at Glenmore Trail SW,2 vehicle incident.,03/01/2017 07:29:26 PM,03/01/2017 07:29:54 PM,SW,-114.083916014515,50.9946277261426,"(50.9946277261426, -114.083916014515)",1
Shaganappi Trail at Nolan Hill Boulevard NW,2 vehicle incident.,03/01/2017 08:27:37 PM,03/01/2017 08:28:13 PM,NW,-114.155382459052,51.172684864495,"(51.172684864495, -114.155382459052)",1
Canyon Meadows Drive and Southbound Macleod Trail SW,Single vehicle incident on the ramp from Canyon Meadows Drive to southbound Macleod Trail.Canyon Meadows Drive is closed in both directions.,03/01/2017 10:20:01 PM,03/01/2017 10:24:53 PM,SW,-114.069887062744,50.9315770426822,"(50.9315770426822, -114.069887062744)",1
Eastbound Bow Trail at 33 Street SW,2 vehicle incident in the right lane.,03/02/2017 07:20:58 AM,03/02/2017 07:22:01 AM,SW,-114.135473870099,51.0415147782208,"(51.0415147782208, -114.135473870099)",1
Southbound Deerfoot Trail south of Glenmore Trail SE,2 vehicle incident.,03/02/2017 07:48:14 AM,03/02/2017 07:51:59 AM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
80 Avenue at Tarawood Road NE,2 vehicle incident.,03/02/2017 08:12:58 AM,03/02/2017 08:14:04 AM,NE,-113.937115349917,51.1251492441691,"(51.1251492441691, -113.937115349917)",1
Westbound Airport Trail approaching Deerfoot Trail NE,2 vehicle incident.,03/02/2017 08:58:29 AM,03/02/2017 08:59:58 AM,NE,-114.03837871099,51.1415863632458,"(51.1415863632458, -114.03837871099)",1
26 Avenue at 11 Street SE,2 vehicle incident.,03/02/2017 09:28:13 AM,03/02/2017 09:29:14 AM,SE,-114.037243814177,51.0305625137823,"(51.0305625137823, -114.037243814177)",1
Westbound 33 Avenue at Crowchild Trail SW,2 vehicle incident in the left lane.,03/02/2017 11:07:10 AM,03/02/2017 11:20:27 AM,SW,-114.119486080245,51.0242099466309,"(51.0242099466309, -114.119486080245)",1
